name_j,availability,code_map,type_muni,name_e,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
河川（ライン）,埼玉県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_11_GML.zip,W05-08_11_GML.zip,W05-08_11-g_Stream.shp,,W05-08_11-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,3.93MB 
河川（ライン）,千葉県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_12_GML.zip,W05-08_12_GML.zip,W05-08_12-g_Stream.shp,,W05-08_12-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,3.03MB 
河川（ライン）,東京都,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_13_GML.zip,W05-08_13_GML.zip,W05-08_13-g_Stream.shp,,W05-08_13-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,1.34MB 
河川（ライン）,神奈川県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_14_GML.zip,W05-08_14_GML.zip,W05-08_14-g_Stream.shp,,W05-08_14-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,1.96MB 
河川（ライン）,新潟県,W05,,River Stream,2007,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-07/W05-07_15_GML.zip,W05-07_15_GML.zip,W05-07_15-g_Stream.shp,,W05-07_15-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,11.46MB 
河川（ライン）,富山県,W05,,River Stream,2007,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-07/W05-07_16_GML.zip,W05-07_16_GML.zip,W05-07_16-g_Stream.shp,,W05-07_16-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,3.62MB 
河川（ライン）,石川県,W05,,River Stream,2007,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-07/W05-07_17_GML.zip,W05-07_17_GML.zip,W05-07_17-g_Stream.shp,,W05-07_17-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,2.92MB 
河川（ライン）,福井県,W05,,River Stream,2007,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-07/W05-07_18_GML.zip,W05-07_18_GML.zip,W05-07_18-g_Stream.shp,,W05-07_18-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,2.81MB 
河川（ライン）,山梨県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_19_GML.zip,W05-08_19_GML.zip,W05-08_19-g_Stream.shp,,W05-08_19-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,3.73MB 
河川（ライン）,長野県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_20_GML.zip,W05-08_20_GML.zip,W05-08_20-g_Stream.shp,,W05-08_20-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,10.78MB 
河川（ライン）,岐阜県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_21_GML.zip,W05-08_21_GML.zip,W05-08_21-g_Stream.shp,,W05-08_21-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,7.93MB 
河川（ライン）,静岡県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_22_GML.zip,W05-08_22_GML.zip,W05-08_22-g_Stream.shp,,W05-08_22-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,7.01MB 
河川（ライン）,愛知県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_23_GML.zip,W05-08_23_GML.zip,W05-08_23-g_Stream.shp,,W05-08_23-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,4.74MB 
河川（ライン）,三重県,W05,,River Stream,2008,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-08/W05-08_24_GML.zip,W05-08_24_GML.zip,W05-08_24-g_Stream.shp,,W05-08_24-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,5.64MB 
河川（ライン）,滋賀県,W05,,River Stream,2009,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-09/W05-09_25_GML.zip,W05-09_25_GML.zip,W05-09_25-g_Stream.shp,,W05-09_25-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,3.05MB 
河川（ライン）,京都府,W05,,River Stream,2009,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-09/W05-09_26_GML.zip,W05-09_26_GML.zip,W05-09_26-g_Stream.shp,,W05-09_26-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,4.67MB 
河川（ライン）,大阪府,W05,,River Stream,2009,https://nlftp.mlit.go.jp/ksj/gml/data/W05/W05-09/W05-09_27_GML.zip,W05-09_27_GML.zip,W05-09_27-g_Stream.shp,,W05-09_27-g_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-W05.html,,,,,,,,,,1.56MB 
