availability,year,url,zip,shp,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize,detail1,detail2
徳島県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_36_GML.zip,A19s-95_36_GML.zip,A19s_07_01_36.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
徳島県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_36_GML.zip,A19s-95_36_GML.zip,A19s_07_02_36.shp,,,,,,,,,CP932,,4612,,都市基盤1,
徳島県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_36_GML.zip,A19s-95_36_GML.zip,A19s_07_03_36.shp,,,,,,,,,CP932,,4612,,都市基盤2,
徳島県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_36_GML.zip,A19s-95_36_GML.zip,A19s_07_04_36.shp,,,,,,,,,CP932,,4612,,産業,
香川県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_37_GML.zip,A19s-10_37_GML.zip,A19s_22_01_37.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
香川県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_37_GML.zip,A19s-10_37_GML.zip,A19s_22_02_37.shp,,,,,,,,,CP932,,4612,,都市基盤1,
香川県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_37_GML.zip,A19s-10_37_GML.zip,A19s_22_03_37.shp,,,,,,,,,CP932,,4612,,都市基盤2,
香川県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_37_GML.zip,A19s-10_37_GML.zip,A19s_22_04_37.shp,,,,,,,,,CP932,,4612,,産業,
香川県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_37_GML.zip,A19s-05_37_GML.zip,A19s_17_01_37.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
香川県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_37_GML.zip,A19s-05_37_GML.zip,A19s_17_02_37.shp,,,,,,,,,CP932,,4612,,都市基盤1,
香川県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_37_GML.zip,A19s-05_37_GML.zip,A19s_17_03_37.shp,,,,,,,,,CP932,,4612,,都市基盤2,
香川県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_37_GML.zip,A19s-05_37_GML.zip,A19s_17_04_37.shp,,,,,,,,,CP932,,4612,,産業,
香川県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_37_GML.zip,A19s-00_37_GML.zip,A19s_12_01_37.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
香川県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_37_GML.zip,A19s-00_37_GML.zip,A19s_12_02_37.shp,,,,,,,,,CP932,,4612,,都市基盤1,
香川県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_37_GML.zip,A19s-00_37_GML.zip,A19s_12_03_37.shp,,,,,,,,,CP932,,4612,,都市基盤2,
香川県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_37_GML.zip,A19s-00_37_GML.zip,A19s_12_04_37.shp,,,,,,,,,CP932,,4612,,産業,
香川県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_37_GML.zip,A19s-95_37_GML.zip,A19s_07_01_37.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
香川県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_37_GML.zip,A19s-95_37_GML.zip,A19s_07_02_37.shp,,,,,,,,,CP932,,4612,,都市基盤1,
香川県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_37_GML.zip,A19s-95_37_GML.zip,A19s_07_03_37.shp,,,,,,,,,CP932,,4612,,都市基盤2,
香川県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_37_GML.zip,A19s-95_37_GML.zip,A19s_07_04_37.shp,,,,,,,,,CP932,,4612,,産業,
愛媛県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_38_GML.zip,A19s-10_38_GML.zip,A19s_22_01_38.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
愛媛県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_38_GML.zip,A19s-10_38_GML.zip,A19s_22_02_38.shp,,,,,,,,,CP932,,4612,,都市基盤1,
愛媛県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_38_GML.zip,A19s-10_38_GML.zip,A19s_22_03_38.shp,,,,,,,,,CP932,,4612,,都市基盤2,
愛媛県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_38_GML.zip,A19s-10_38_GML.zip,A19s_22_04_38.shp,,,,,,,,,CP932,,4612,,産業,
愛媛県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_38_GML.zip,A19s-05_38_GML.zip,A19s_17_01_38.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
愛媛県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_38_GML.zip,A19s-05_38_GML.zip,A19s_17_02_38.shp,,,,,,,,,CP932,,4612,,都市基盤1,
愛媛県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_38_GML.zip,A19s-05_38_GML.zip,A19s_17_03_38.shp,,,,,,,,,CP932,,4612,,都市基盤2,
愛媛県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_38_GML.zip,A19s-05_38_GML.zip,A19s_17_04_38.shp,,,,,,,,,CP932,,4612,,産業,
愛媛県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_38_GML.zip,A19s-00_38_GML.zip,A19s_12_01_38.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
愛媛県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_38_GML.zip,A19s-00_38_GML.zip,A19s_12_02_38.shp,,,,,,,,,CP932,,4612,,都市基盤1,
愛媛県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_38_GML.zip,A19s-00_38_GML.zip,A19s_12_03_38.shp,,,,,,,,,CP932,,4612,,都市基盤2,
愛媛県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_38_GML.zip,A19s-00_38_GML.zip,A19s_12_04_38.shp,,,,,,,,,CP932,,4612,,産業,
愛媛県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_38_GML.zip,A19s-95_38_GML.zip,A19s_07_01_38.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
愛媛県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_38_GML.zip,A19s-95_38_GML.zip,A19s_07_02_38.shp,,,,,,,,,CP932,,4612,,都市基盤1,
愛媛県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_38_GML.zip,A19s-95_38_GML.zip,A19s_07_03_38.shp,,,,,,,,,CP932,,4612,,都市基盤2,
愛媛県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_38_GML.zip,A19s-95_38_GML.zip,A19s_07_04_38.shp,,,,,,,,,CP932,,4612,,産業,
高知県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_39_GML.zip,A19s-10_39_GML.zip,A19s_22_01_39.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
高知県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_39_GML.zip,A19s-10_39_GML.zip,A19s_22_02_39.shp,,,,,,,,,CP932,,4612,,都市基盤1,
高知県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_39_GML.zip,A19s-10_39_GML.zip,A19s_22_03_39.shp,,,,,,,,,CP932,,4612,,都市基盤2,
高知県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_39_GML.zip,A19s-10_39_GML.zip,A19s_22_04_39.shp,,,,,,,,,CP932,,4612,,産業,
高知県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_39_GML.zip,A19s-05_39_GML.zip,A19s_17_01_39.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
高知県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_39_GML.zip,A19s-05_39_GML.zip,A19s_17_02_39.shp,,,,,,,,,CP932,,4612,,都市基盤1,
高知県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_39_GML.zip,A19s-05_39_GML.zip,A19s_17_03_39.shp,,,,,,,,,CP932,,4612,,都市基盤2,
高知県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_39_GML.zip,A19s-05_39_GML.zip,A19s_17_04_39.shp,,,,,,,,,CP932,,4612,,産業,
高知県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_39_GML.zip,A19s-00_39_GML.zip,A19s_12_01_39.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
高知県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_39_GML.zip,A19s-00_39_GML.zip,A19s_12_02_39.shp,,,,,,,,,CP932,,4612,,都市基盤1,
高知県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_39_GML.zip,A19s-00_39_GML.zip,A19s_12_03_39.shp,,,,,,,,,CP932,,4612,,都市基盤2,
高知県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_39_GML.zip,A19s-00_39_GML.zip,A19s_12_04_39.shp,,,,,,,,,CP932,,4612,,産業,
高知県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_39_GML.zip,A19s-95_39_GML.zip,A19s_07_01_39.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
高知県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_39_GML.zip,A19s-95_39_GML.zip,A19s_07_02_39.shp,,,,,,,,,CP932,,4612,,都市基盤1,
高知県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_39_GML.zip,A19s-95_39_GML.zip,A19s_07_03_39.shp,,,,,,,,,CP932,,4612,,都市基盤2,
高知県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_39_GML.zip,A19s-95_39_GML.zip,A19s_07_04_39.shp,,,,,,,,,CP932,,4612,,産業,
福岡県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_40_GML.zip,A19s-10_40_GML.zip,A19s_22_01_40.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
福岡県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_40_GML.zip,A19s-10_40_GML.zip,A19s_22_02_40.shp,,,,,,,,,CP932,,4612,,都市基盤1,
福岡県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_40_GML.zip,A19s-10_40_GML.zip,A19s_22_03_40.shp,,,,,,,,,CP932,,4612,,都市基盤2,
福岡県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_40_GML.zip,A19s-10_40_GML.zip,A19s_22_04_40.shp,,,,,,,,,CP932,,4612,,産業,
福岡県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_40_GML.zip,A19s-05_40_GML.zip,A19s_17_01_40.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
福岡県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_40_GML.zip,A19s-05_40_GML.zip,A19s_17_02_40.shp,,,,,,,,,CP932,,4612,,都市基盤1,
福岡県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_40_GML.zip,A19s-05_40_GML.zip,A19s_17_03_40.shp,,,,,,,,,CP932,,4612,,都市基盤2,
福岡県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_40_GML.zip,A19s-05_40_GML.zip,A19s_17_04_40.shp,,,,,,,,,CP932,,4612,,産業,
福岡県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_40_GML.zip,A19s-00_40_GML.zip,A19s_12_01_40.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
福岡県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_40_GML.zip,A19s-00_40_GML.zip,A19s_12_02_40.shp,,,,,,,,,CP932,,4612,,都市基盤1,
福岡県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_40_GML.zip,A19s-00_40_GML.zip,A19s_12_03_40.shp,,,,,,,,,CP932,,4612,,都市基盤2,
福岡県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_40_GML.zip,A19s-00_40_GML.zip,A19s_12_04_40.shp,,,,,,,,,CP932,,4612,,産業,
福岡県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_40_GML.zip,A19s-95_40_GML.zip,A19s_07_01_40.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
福岡県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_40_GML.zip,A19s-95_40_GML.zip,A19s_07_02_40.shp,,,,,,,,,CP932,,4612,,都市基盤1,
福岡県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_40_GML.zip,A19s-95_40_GML.zip,A19s_07_03_40.shp,,,,,,,,,CP932,,4612,,都市基盤2,
福岡県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_40_GML.zip,A19s-95_40_GML.zip,A19s_07_04_40.shp,,,,,,,,,CP932,,4612,,産業,
福岡県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-90/A19s-901001_40_GML.zip,A19s-901001_40_GML.zip,A19s-901001_40.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
福岡県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-90/A19s-901001_40_GML.zip,A19s-901001_40_GML.zip,A19s-901001_40.shp,,,,,,,,,CP932,,4612,,都市基盤1,
福岡県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-90/A19s-901001_40_GML.zip,A19s-901001_40_GML.zip,A19s-901001_40.shp,,,,,,,,,CP932,,4612,,都市基盤2,
福岡県 ,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-90/A19s-901001_40_GML.zip,A19s-901001_40_GML.zip,A19s-901001_40.shp,,,,,,,,,CP932,,4612,,産業,
佐賀県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_41_GML.zip,A19s-10_41_GML.zip,A19s_22_01_41.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
佐賀県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_41_GML.zip,A19s-10_41_GML.zip,A19s_22_02_41.shp,,,,,,,,,CP932,,4612,,都市基盤1,
佐賀県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_41_GML.zip,A19s-10_41_GML.zip,A19s_22_03_41.shp,,,,,,,,,CP932,,4612,,都市基盤2,
佐賀県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_41_GML.zip,A19s-10_41_GML.zip,A19s_22_04_41.shp,,,,,,,,,CP932,,4612,,産業,
佐賀県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_41_GML.zip,A19s-05_41_GML.zip,A19s_17_01_41.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
佐賀県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_41_GML.zip,A19s-05_41_GML.zip,A19s_17_02_41.shp,,,,,,,,,CP932,,4612,,都市基盤1,
佐賀県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_41_GML.zip,A19s-05_41_GML.zip,A19s_17_03_41.shp,,,,,,,,,CP932,,4612,,都市基盤2,
佐賀県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_41_GML.zip,A19s-05_41_GML.zip,A19s_17_04_41.shp,,,,,,,,,CP932,,4612,,産業,
佐賀県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_41_GML.zip,A19s-00_41_GML.zip,A19s_12_01_41.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
佐賀県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_41_GML.zip,A19s-00_41_GML.zip,A19s_12_02_41.shp,,,,,,,,,CP932,,4612,,都市基盤1,
佐賀県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_41_GML.zip,A19s-00_41_GML.zip,A19s_12_03_41.shp,,,,,,,,,CP932,,4612,,都市基盤2,
佐賀県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_41_GML.zip,A19s-00_41_GML.zip,A19s_12_04_41.shp,,,,,,,,,CP932,,4612,,産業,
佐賀県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_41_GML.zip,A19s-95_41_GML.zip,A19s_07_01_41.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
佐賀県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_41_GML.zip,A19s-95_41_GML.zip,A19s_07_02_41.shp,,,,,,,,,CP932,,4612,,都市基盤1,
佐賀県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_41_GML.zip,A19s-95_41_GML.zip,A19s_07_03_41.shp,,,,,,,,,CP932,,4612,,都市基盤2,
佐賀県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_41_GML.zip,A19s-95_41_GML.zip,A19s_07_04_41.shp,,,,,,,,,CP932,,4612,,産業,
長崎県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_42_GML.zip,A19s-10_42_GML.zip,A19s_22_01_42.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
長崎県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_42_GML.zip,A19s-10_42_GML.zip,A19s_22_02_42.shp,,,,,,,,,CP932,,4612,,都市基盤1,
長崎県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_42_GML.zip,A19s-10_42_GML.zip,A19s_22_03_42.shp,,,,,,,,,CP932,,4612,,都市基盤2,
長崎県 ,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_42_GML.zip,A19s-10_42_GML.zip,A19s_22_04_42.shp,,,,,,,,,CP932,,4612,,産業,
長崎県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_42_GML.zip,A19s-05_42_GML.zip,A19s_17_01_42.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
長崎県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_42_GML.zip,A19s-05_42_GML.zip,A19s_17_02_42.shp,,,,,,,,,CP932,,4612,,都市基盤1,
長崎県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_42_GML.zip,A19s-05_42_GML.zip,A19s_17_03_42.shp,,,,,,,,,CP932,,4612,,都市基盤2,
長崎県 ,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_42_GML.zip,A19s-05_42_GML.zip,A19s_17_04_42.shp,,,,,,,,,CP932,,4612,,産業,
長崎県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_42_GML.zip,A19s-00_42_GML.zip,A19s_12_01_42.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
長崎県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_42_GML.zip,A19s-00_42_GML.zip,A19s_12_02_42.shp,,,,,,,,,CP932,,4612,,都市基盤1,
長崎県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_42_GML.zip,A19s-00_42_GML.zip,A19s_12_03_42.shp,,,,,,,,,CP932,,4612,,都市基盤2,
長崎県 ,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_42_GML.zip,A19s-00_42_GML.zip,A19s_12_04_42.shp,,,,,,,,,CP932,,4612,,産業,
長崎県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_42_GML.zip,A19s-95_42_GML.zip,A19s_07_01_42.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
長崎県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_42_GML.zip,A19s-95_42_GML.zip,A19s_07_02_42.shp,,,,,,,,,CP932,,4612,,都市基盤1,
長崎県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_42_GML.zip,A19s-95_42_GML.zip,A19s_07_03_42.shp,,,,,,,,,CP932,,4612,,都市基盤2,
長崎県 ,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_42_GML.zip,A19s-95_42_GML.zip,A19s_07_04_42.shp,,,,,,,,,CP932,,4612,,産業,
熊本県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_43_GML.zip,A19s-10_43_GML.zip,A19s_22_01_43.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
熊本県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_43_GML.zip,A19s-10_43_GML.zip,A19s_22_02_43.shp,,,,,,,,,CP932,,4612,,都市基盤1,
熊本県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_43_GML.zip,A19s-10_43_GML.zip,A19s_22_03_43.shp,,,,,,,,,CP932,,4612,,都市基盤2,
熊本県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_43_GML.zip,A19s-10_43_GML.zip,A19s_22_04_43.shp,,,,,,,,,CP932,,4612,,産業,
熊本県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_43_GML.zip,A19s-05_43_GML.zip,A19s_17_01_43.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
熊本県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_43_GML.zip,A19s-05_43_GML.zip,A19s_17_02_43.shp,,,,,,,,,CP932,,4612,,都市基盤1,
熊本県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_43_GML.zip,A19s-05_43_GML.zip,A19s_17_03_43.shp,,,,,,,,,CP932,,4612,,都市基盤2,
熊本県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_43_GML.zip,A19s-05_43_GML.zip,A19s_17_04_43.shp,,,,,,,,,CP932,,4612,,産業,
熊本県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_43_GML.zip,A19s-00_43_GML.zip,A19s_12_01_43.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
熊本県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_43_GML.zip,A19s-00_43_GML.zip,A19s_12_02_43.shp,,,,,,,,,CP932,,4612,,都市基盤1,
熊本県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_43_GML.zip,A19s-00_43_GML.zip,A19s_12_03_43.shp,,,,,,,,,CP932,,4612,,都市基盤2,
熊本県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-00/A19s-00_43_GML.zip,A19s-00_43_GML.zip,A19s_12_04_43.shp,,,,,,,,,CP932,,4612,,産業,
熊本県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_43_GML.zip,A19s-95_43_GML.zip,A19s_07_01_43.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
熊本県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_43_GML.zip,A19s-95_43_GML.zip,A19s_07_02_43.shp,,,,,,,,,CP932,,4612,,都市基盤1,
熊本県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_43_GML.zip,A19s-95_43_GML.zip,A19s_07_03_43.shp,,,,,,,,,CP932,,4612,,都市基盤2,
熊本県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-95/A19s-95_43_GML.zip,A19s-95_43_GML.zip,A19s_07_04_43.shp,,,,,,,,,CP932,,4612,,産業,
大分県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_44_GML.zip,A19s-10_44_GML.zip,A19s_22_01_44.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
大分県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_44_GML.zip,A19s-10_44_GML.zip,A19s_22_02_44.shp,,,,,,,,,CP932,,4612,,都市基盤1,
大分県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_44_GML.zip,A19s-10_44_GML.zip,A19s_22_03_44.shp,,,,,,,,,CP932,,4612,,都市基盤2,
大分県,2010,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-10/A19s-10_44_GML.zip,A19s-10_44_GML.zip,A19s_22_04_44.shp,,,,,,,,,CP932,,4612,,産業,
大分県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_44_GML.zip,A19s-05_44_GML.zip,A19s_17_01_44.shp,,,,,,,,,CP932,,4612,,人口・世帯数,
大分県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_44_GML.zip,A19s-05_44_GML.zip,A19s_17_02_44.shp,,,,,,,,,CP932,,4612,,都市基盤1,
大分県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A19s/A19s-05/A19s-05_44_GML.zip,A19s-05_44_GML.zip,A19s_17_03_44.shp,,,,,,,,,CP932,,4612,,都市基盤2,
