name_j,code_map,name_e,year,url,zip,shp,altdir,qml
放課後等デイサービス,放課後等デイサービス,After-School Day Service,2023年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202303/sfkopendata_202303_65.zip,sfkopendata_202303_65.zip,csvdownload065.csv,,
居宅訪問型児童発達支援,居宅訪問型児童発達支援,Home-Visit Child Development Support,2023年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202303/sfkopendata_202303_66.zip,sfkopendata_202303_66.zip,csvdownload066.csv,,
保育所等訪問支援,保育所等訪問支援,Nursery School and Kindergarten Visit Support,2023年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202303/sfkopendata_202303_67.zip,sfkopendata_202303_67.zip,csvdownload067.csv,,
福祉型障害児入所施設,福祉型障害児入所施設,Welfare Residential Facility for Children with Disabilities,2023年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202303/sfkopendata_202303_68.zip,sfkopendata_202303_68.zip,csvdownload068.csv,,
医療型障害児入所施設,医療型障害児入所施設,Medical Residential Facility for Children with Disabilities,2023年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202303/sfkopendata_202303_69.zip,sfkopendata_202303_69.zip,csvdownload069.csv,,
地域相談支援(地域移行),地域相談支援(地域移行),Community Consultation Support (Community Transition),2023年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202303/sfkopendata_202303_53.zip,sfkopendata_202303_53.zip,csvdownload053.csv,,
地域相談支援(地域定着),地域相談支援(地域定着),Community Consultation Support (Community Settlement),2023年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202303/sfkopendata_202303_54.zip,sfkopendata_202303_54.zip,csvdownload054.csv,,
計画相談支援,計画相談支援,Service Planning Consultation Support,2023年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202303/sfkopendata_202303_52.zip,sfkopendata_202303_52.zip,csvdownload052.csv,,
障害児相談支援,障害児相談支援,Consultation Support for Children with Disabilities,2023年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202303/sfkopendata_202303_70.zip,sfkopendata_202303_70.zip,csvdownload070.csv,,
居宅介護,居宅介護,Home Care,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_11.zip,sfkopendata_202209_11.zip,csvdownload011.csv,,
重度訪問介護,重度訪問介護,Intensive Home Care,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_12.zip,sfkopendata_202209_12.zip,csvdownload012.csv,,
同行援護,同行援護,Accompanied Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_15.zip,sfkopendata_202209_15.zip,csvdownload015.csv,,
行動援護,行動援護,Behavioral Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_13.zip,sfkopendata_202209_13.zip,csvdownload013.csv,,
重度障害者等包括支援,重度障害者等包括支援,Comprehensive Support for Persons with Severe Disabilities,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_14.zip,sfkopendata_202209_14.zip,csvdownload014.csv,,
療養介護,療養介護,Medical Care Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_21.zip,sfkopendata_202209_21.zip,csvdownload021.csv,,
生活介護,生活介護,Daily Living Care,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_22.zip,sfkopendata_202209_22.zip,csvdownload022.csv,,
短期入所,短期入所,Short Stay,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_24.zip,sfkopendata_202209_24.zip,csvdownload024.csv,,
施設入所支援,施設入所支援,Residential Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_32.zip,sfkopendata_202209_32.zip,csvdownload032.csv,,
共同生活援助,共同生活援助,Group Home Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_33.zip,sfkopendata_202209_33.zip,csvdownload033.csv,,
自立生活援助,自立生活援助,Independent Living Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_61.zip,sfkopendata_202209_61.zip,csvdownload061.csv,,
自立訓練(機能訓練),自立訓練(機能訓練),Independent Living Training (Functional Training),2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_41.zip,sfkopendata_202209_41.zip,csvdownload041.csv,,
自立訓練(生活訓練),自立訓練(生活訓練),Independent Living Training (Life Skills Training),2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_42.zip,sfkopendata_202209_42.zip,csvdownload042.csv,,
宿泊型自立訓練,宿泊型自立訓練,Residential Independent Living Training,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_34.zip,sfkopendata_202209_34.zip,csvdownload034.csv,,
就労移行支援,就労移行支援,Employment Transition Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_60.zip,sfkopendata_202209_60.zip,csvdownload060.csv,,
就労継続支援Ａ型,就労継続支援Ａ型,Continuous Employment Support Type A,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_45.zip,sfkopendata_202209_45.zip,csvdownload045.csv,,
就労継続支援Ｂ型,就労継続支援Ｂ型,Continuous Employment Support Type B,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_46.zip,sfkopendata_202209_46.zip,csvdownload046.csv,,
就労定着支援,就労定着支援,Employment Retention Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_62.zip,sfkopendata_202209_62.zip,csvdownload062.csv,,
児童発達支援,児童発達支援,Child Development Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_63.zip,sfkopendata_202209_63.zip,csvdownload063.csv,,
医療型児童発達支援,医療型児童発達支援,Medical Child Development Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_64.zip,sfkopendata_202209_64.zip,csvdownload064.csv,,
放課後等デイサービス,放課後等デイサービス,After-School Day Service,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_65.zip,sfkopendata_202209_65.zip,csvdownload065.csv,,
居宅訪問型児童発達支援,居宅訪問型児童発達支援,Home-Visit Child Development Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_66.zip,sfkopendata_202209_66.zip,csvdownload066.csv,,
保育所等訪問支援,保育所等訪問支援,Nursery School and Kindergarten Visit Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_67.zip,sfkopendata_202209_67.zip,csvdownload067.csv,,
福祉型障害児入所施設,福祉型障害児入所施設,Welfare Residential Facility for Children with Disabilities,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_68.zip,sfkopendata_202209_68.zip,csvdownload068.csv,,
医療型障害児入所施設,医療型障害児入所施設,Medical Residential Facility for Children with Disabilities,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_69.zip,sfkopendata_202209_69.zip,csvdownload069.csv,,
地域相談支援(地域移行),地域相談支援(地域移行),Community Consultation Support (Community Transition),2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_53.zip,sfkopendata_202209_53.zip,csvdownload053.csv,,
地域相談支援(地域定着),地域相談支援(地域定着),Community Consultation Support (Community Settlement),2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_54.zip,sfkopendata_202209_54.zip,csvdownload054.csv,,
計画相談支援,計画相談支援,Service Planning Consultation Support,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_52.zip,sfkopendata_202209_52.zip,csvdownload052.csv,,
障害児相談支援,障害児相談支援,Consultation Support for Children with Disabilities,2022年9月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202209/sfkopendata_202209_70.zip,sfkopendata_202209_70.zip,csvdownload070.csv,,
居宅介護,居宅介護,Home Care,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_11.zip,sfkopendata_202203_11.zip,csvdownload011.csv,,
重度訪問介護,重度訪問介護,Intensive Home Care,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_12.zip,sfkopendata_202203_12.zip,csvdownload012.csv,,
同行援護,同行援護,Accompanied Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_15.zip,sfkopendata_202203_15.zip,csvdownload015.csv,,
行動援護,行動援護,Behavioral Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_13.zip,sfkopendata_202203_13.zip,csvdownload013.csv,,
重度障害者等包括支援,重度障害者等包括支援,Comprehensive Support for Persons with Severe Disabilities,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_14.zip,sfkopendata_202203_14.zip,csvdownload014.csv,,
療養介護,療養介護,Medical Care Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_21.zip,sfkopendata_202203_21.zip,csvdownload021.csv,,
生活介護,生活介護,Daily Living Care,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_22.zip,sfkopendata_202203_22.zip,csvdownload022.csv,,
短期入所,短期入所,Short Stay,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_24.zip,sfkopendata_202203_24.zip,csvdownload024.csv,,
施設入所支援,施設入所支援,Residential Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_32.zip,sfkopendata_202203_32.zip,csvdownload032.csv,,
共同生活援助,共同生活援助,Group Home Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_33.zip,sfkopendata_202203_33.zip,csvdownload033.csv,,
自立生活援助,自立生活援助,Independent Living Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_61.zip,sfkopendata_202203_61.zip,csvdownload061.csv,,
自立訓練(機能訓練),自立訓練(機能訓練),Independent Living Training (Functional Training),2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_41.zip,sfkopendata_202203_41.zip,csvdownload041.csv,,
自立訓練(生活訓練),自立訓練(生活訓練),Independent Living Training (Life Skills Training),2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_42.zip,sfkopendata_202203_42.zip,csvdownload042.csv,,
宿泊型自立訓練,宿泊型自立訓練,Residential Independent Living Training,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_34.zip,sfkopendata_202203_34.zip,csvdownload034.csv,,
就労移行支援,就労移行支援,Employment Transition Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_60.zip,sfkopendata_202203_60.zip,csvdownload060.csv,,
就労継続支援Ａ型,就労継続支援Ａ型,Continuous Employment Support Type A,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_45.zip,sfkopendata_202203_45.zip,csvdownload045.csv,,
就労継続支援Ｂ型,就労継続支援Ｂ型,Continuous Employment Support Type B,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_46.zip,sfkopendata_202203_46.zip,csvdownload046.csv,,
就労定着支援,就労定着支援,Employment Retention Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_62.zip,sfkopendata_202203_62.zip,csvdownload062.csv,,
児童発達支援,児童発達支援,Child Development Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_63.zip,sfkopendata_202203_63.zip,csvdownload063.csv,,
医療型児童発達支援,医療型児童発達支援,Medical Child Development Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_64.zip,sfkopendata_202203_64.zip,csvdownload064.csv,,
放課後等デイサービス,放課後等デイサービス,After-School Day Service,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_65.zip,sfkopendata_202203_65.zip,csvdownload065.csv,,
居宅訪問型児童発達支援,居宅訪問型児童発達支援,Home-Visit Child Development Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_66.zip,sfkopendata_202203_66.zip,csvdownload066.csv,,
保育所等訪問支援,保育所等訪問支援,Nursery School and Kindergarten Visit Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_67.zip,sfkopendata_202203_67.zip,csvdownload067.csv,,
福祉型障害児入所施設,福祉型障害児入所施設,Welfare Residential Facility for Children with Disabilities,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_68.zip,sfkopendata_202203_68.zip,csvdownload068.csv,,
医療型障害児入所施設,医療型障害児入所施設,Medical Residential Facility for Children with Disabilities,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_69.zip,sfkopendata_202203_69.zip,csvdownload069.csv,,
地域相談支援(地域移行),地域相談支援(地域移行),Community Consultation Support (Community Transition),2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_53.zip,sfkopendata_202203_53.zip,csvdownload053.csv,,
地域相談支援(地域定着),地域相談支援(地域定着),Community Consultation Support (Community Settlement),2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_54.zip,sfkopendata_202203_54.zip,csvdownload054.csv,,
計画相談支援,計画相談支援,Service Planning Consultation Support,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_52.zip,sfkopendata_202203_52.zip,csvdownload052.csv,,
障害児相談支援,障害児相談支援,Consultation Support for Children with Disabilities,2022年3月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202203/sfkopendata_202203_70.zip,sfkopendata_202203_70.zip,csvdownload070.csv,,
居宅介護,居宅介護,Home Care,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_11.zip,sfkopendata_202111_11.zip,csvdownload11.csv,,
重度訪問介護,重度訪問介護,Intensive Home Care,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_12.zip,sfkopendata_202111_12.zip,csvdownload12.csv,,
同行援護,同行援護,Accompanied Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_15.zip,sfkopendata_202111_15.zip,csvdownload15.csv,,
行動援護,行動援護,Behavioral Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_13.zip,sfkopendata_202111_13.zip,csvdownload13.csv,,
重度障害者等包括支援,重度障害者等包括支援,Comprehensive Support for Persons with Severe Disabilities,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_14.zip,sfkopendata_202111_14.zip,csvdownload14.csv,,
療養介護,療養介護,Medical Care Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_21.zip,sfkopendata_202111_21.zip,csvdownload21.csv,,
生活介護,生活介護,Daily Living Care,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_22.zip,sfkopendata_202111_22.zip,csvdownload22.csv,,
短期入所,短期入所,Short Stay,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_24.zip,sfkopendata_202111_24.zip,csvdownload24.csv,,
施設入所支援,施設入所支援,Residential Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_32.zip,sfkopendata_202111_32.zip,csvdownload32.csv,,
共同生活援助,共同生活援助,Group Home Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_33.zip,sfkopendata_202111_33.zip,csvdownload33.csv,,
自立生活援助,自立生活援助,Independent Living Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_61.zip,sfkopendata_202111_61.zip,csvdownload61.csv,,
自立訓練(機能訓練),自立訓練(機能訓練),Independent Living Training (Functional Training),2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_41.zip,sfkopendata_202111_41.zip,csvdownload41.csv,,
自立訓練(生活訓練),自立訓練(生活訓練),Independent Living Training (Life Skills Training),2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_42.zip,sfkopendata_202111_42.zip,csvdownload42.csv,,
宿泊型自立訓練,宿泊型自立訓練,Residential Independent Living Training,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_34.zip,sfkopendata_202111_34.zip,csvdownload34.csv,,
就労移行支援,就労移行支援,Employment Transition Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_60.zip,sfkopendata_202111_60.zip,csvdownload60.csv,,
就労継続支援Ａ型,就労継続支援Ａ型,Continuous Employment Support Type A,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_45.zip,sfkopendata_202111_45.zip,csvdownload45.csv,,
就労継続支援Ｂ型,就労継続支援Ｂ型,Continuous Employment Support Type B,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_46.zip,sfkopendata_202111_46.zip,csvdownload46.csv,,
就労定着支援,就労定着支援,Employment Retention Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_62.zip,sfkopendata_202111_62.zip,csvdownload62.csv,,
児童発達支援,児童発達支援,Child Development Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_63.zip,sfkopendata_202111_63.zip,csvdownload63.csv,,
医療型児童発達支援,医療型児童発達支援,Medical Child Development Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_64.zip,sfkopendata_202111_64.zip,csvdownload64.csv,,
放課後等デイサービス,放課後等デイサービス,After-School Day Service,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_65.zip,sfkopendata_202111_65.zip,csvdownload65.csv,,
居宅訪問型児童発達支援,居宅訪問型児童発達支援,Home-Visit Child Development Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_66.zip,sfkopendata_202111_66.zip,csvdownload66.csv,,
保育所等訪問支援,保育所等訪問支援,Nursery School and Kindergarten Visit Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_67.zip,sfkopendata_202111_67.zip,csvdownload67.csv,,
福祉型障害児入所施設,福祉型障害児入所施設,Welfare Residential Facility for Children with Disabilities,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_68.zip,sfkopendata_202111_68.zip,csvdownload68.csv,,
医療型障害児入所施設,医療型障害児入所施設,Medical Residential Facility for Children with Disabilities,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_69.zip,sfkopendata_202111_69.zip,csvdownload69.csv,,
地域相談支援(地域移行),地域相談支援(地域移行),Community Consultation Support (Community Transition),2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_53.zip,sfkopendata_202111_53.zip,csvdownload53.csv,,
地域相談支援(地域定着),地域相談支援(地域定着),Community Consultation Support (Community Settlement),2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_54.zip,sfkopendata_202111_54.zip,csvdownload54.csv,,
計画相談支援,計画相談支援,Service Planning Consultation Support,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_52.zip,sfkopendata_202111_52.zip,csvdownload52.csv,,
障害児相談支援,障害児相談支援,Consultation Support for Children with Disabilities,2021年11月末時点,https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202111/sfkopendata_202111_70.zip,sfkopendata_202111_70.zip,csvdownload70.csv,,
