availability,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize
allprefs,2015,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2016.html,,,,,,,CP932,{code_map}.qml,6668,
青森,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
岩手,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
宮城,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
秋田,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
山形,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
福島,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
茨城,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
栃木,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
千葉,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
東京,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
神奈川,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
新潟,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
石川,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
福井,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
山梨,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
長野,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
静岡,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
三重,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
滋賀,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
京都,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
大阪,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
奈良,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
和歌山,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
鳥取,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
島根,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
岡山,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
広島,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
徳島,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
香川,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
愛媛,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
高知,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
福岡,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
佐賀,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
長崎,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
熊本,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
大分,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
宮崎,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
鹿児島,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
沖縄,2013,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}_GML.zip,{code_map}-{year2digit}_{code_pref}.shp,,{code_map}-{year2digit}_{code_pref}_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A33-2013.html,,,,,,,CP932,{code_map}.qml,4612,
