code_dantai,code_region,code_pref,code_muni,name_pref_j,name_muni_j,name_muni_kana,X,Y,name_pref_e,name_muni_e,,,,,
212075,85,21,207,岐阜県,美濃市,ﾐﾉｼ,136.907450476192,35.5447377604826,,Mino,,,,,
212083,85,21,208,岐阜県,瑞浪市,ﾐｽﾞﾅﾐｼ,137.254575262656,35.361676878705,,Mizunami,,,,,
212091,85,21,209,岐阜県,羽島市,ﾊｼﾏｼ,136.703309997814,35.3199558935124,,Hashima,,,,,
212105,85,21,210,岐阜県,恵那市,ｴﾅｼ,137.412766530094,35.4492967721111,,Ena,,,,,
212113,85,21,211,岐阜県,美濃加茂市,ﾐﾉｶﾓｼ,137.015575653176,35.4402356910313,,Minokamo,,,,,
212121,85,21,212,岐阜県,土岐市,ﾄｷｼ,137.183009427422,35.352353582473,,Toki,,,,,
212130,85,21,213,岐阜県,各務原市,ｶｶﾐｶﾞﾊﾗｼ,136.848447233349,35.3988098284153,,Kakamigahara,,,,,
212148,85,21,214,岐阜県,可児市,ｶﾆｼ,137.061051504015,35.4261608010446,,Kani,,,,,
212156,85,21,215,岐阜県,山県市,ﾔﾏｶﾞﾀｼ,136.781369340727,35.5061026677119,,Yamagata,,,,,
212164,85,21,216,岐阜県,瑞穂市,ﾐｽﾞﾎｼ,136.690894105282,35.3918358422516,,Mizuho,,,,,
212172,85,21,217,岐阜県,飛騨市,ﾋﾀﾞｼ,137.186129582396,36.2381886527922,,Hida,,,,,
212181,85,21,218,岐阜県,本巣市,ﾓﾄｽｼ,136.678618235187,35.4828477180031,,Motosu,,,,,
212199,85,21,219,岐阜県,郡上市,ｸﾞｼﾞｮｳｼ,136.964453742618,35.7486047154674,,Gujo,,,,,
212202,85,21,220,岐阜県,下呂市,ｹﾞﾛｼ,137.244061979072,35.8058785532072,,Gero,,,,,
212211,85,21,221,岐阜県,海津市,ｶｲﾂﾞｼ,136.636568862854,35.2205768251359,,Kaizu,,,,,
213021,85,21,302,岐阜県,岐南町,ｷﾞﾅﾝﾁｮｳ,136.783335152533,35.3896918630378,,Ginan,,,,,
213039,85,21,303,岐阜県,笠松町,ｶｻﾏﾂﾁｮｳ,136.763194101399,35.3672168938649,,Kasamatsu,,,,,
213411,85,21,341,岐阜県,養老町,ﾖｳﾛｳﾁｮｳ,136.561462936226,35.3084018370558,,Yoro,,,,,
213616,85,21,361,岐阜県,垂井町,ﾀﾙｲﾁｮｳ,136.537920057316,35.3662498499044,,Tarui,,,,,
213624,85,21,362,岐阜県,関ケ原町,ｾｷｶﾞﾊﾗﾁｮｳ,136.466942037365,35.3651999157363,,Sekigahara,,,,,
213811,85,21,381,岐阜県,神戸町,ｺﾞｳﾄﾞﾁｮｳ,136.608521106419,35.4173138351018,,Godō,,,,,
213829,85,21,382,岐阜県,輪之内町,ﾜﾉｳﾁﾁｮｳ,136.637192913157,35.284969833606,,Wanouchi,,,,,
213837,85,21,383,岐阜県,安八町,ｱﾝﾊﾟﾁﾁｮｳ,136.665424999673,35.3353968575056,,Anpachi,,,,,
214019,85,21,401,岐阜県,揖斐川町,ｲﾋﾞｶﾞﾜﾁｮｳ,136.568538216771,35.4871438583625,,Ibigawa,,,,,
214035,85,21,403,岐阜県,大野町,ｵｵﾉﾁｮｳ,136.627350200486,35.4706887875589,,Ōno,,,,,
214043,85,21,404,岐阜県,池田町,ｲｹﾀﾞﾁｮｳ,136.572955143179,35.4422698530118,,Ikeda,,,,,
214213,85,21,421,岐阜県,北方町,ｷﾀｶﾞﾀﾁｮｳ,136.684120162053,35.4357297941949,,Kitagata,,,,,
215015,85,21,501,岐阜県,坂祝町,ｻｶﾎｷﾞﾁｮｳ,136.985430656573,35.4267296362533,,Sakahogi,,,,,
215023,85,21,502,岐阜県,富加町,ﾄﾐｶﾁｮｳ,136.979611769835,35.4847766467353,,Tomika,,,,,
215031,85,21,503,岐阜県,川辺町,ｶﾜﾍﾞﾁｮｳ,137.070574695904,35.4865297269311,,Kawabe,,,,,
215040,85,21,504,岐阜県,七宗町,ﾋﾁｿｳﾁｮｳ,137.11990273389,35.5437477054493,,Hichiso,,,,,
215058,85,21,505,岐阜県,八百津町,ﾔｵﾂﾁｮｳ,137.141651394912,35.4760068143911,,Yaotsu,,,,,
215066,85,21,506,岐阜県,白川町,ｼﾗｶﾜﾁｮｳ,137.187868606033,35.5818027235072,,Shirakawa,,,,,
215074,85,21,507,岐阜県,東白川村,ﾋｶﾞｼｼﾗｶﾜﾑﾗ,137.323583747711,35.6423375011713,,Higashishirakawa,,,,,
215210,85,21,521,岐阜県,御嵩町,ﾐﾀｹﾁｮｳ,137.130885354242,35.4344928701272,,Mitake,,,,,
216046,85,21,604,岐阜県,白川村,ｼﾗｶﾜﾑﾗ,136.898552743979,36.270929366126,,Shirakawa,,,,,
220001,85,22,0,静岡県,,,,,,,,,,,
221007,85,22,100,静岡県,静岡市,ｼｽﾞｵｶｼ,138.382388,34.975473,,Shizuoka,,,,,
221309,85,22,130,静岡県,浜松市,ﾊﾏﾏﾂｼ,137.726108,34.710778,,Hamamatsu,,,,,
222038,85,22,203,静岡県,沼津市,ﾇﾏﾂﾞｼ,138.863556,35.095646,,Numazu,,,,,
222054,85,22,205,静岡県,熱海市,ｱﾀﾐｼ,139.071546,35.095987,,Atami,,,,,
222062,85,22,206,静岡県,三島市,ﾐｼﾏｼ,138.918587,35.118518,,Mishima,,,,,
222071,85,22,207,静岡県,富士宮市,ﾌｼﾞﾉﾐﾔｼ,138.621654,35.222064,,Fujinomiya,,,,,
222089,85,22,208,静岡県,伊東市,ｲﾄｳｼ,139.102052,34.965655,,Ito,,,,,
222097,85,22,209,静岡県,島田市,ｼﾏﾀﾞｼ,138.176044,34.836439,,Shimada,,,,,
222101,85,22,210,静岡県,富士市,ﾌｼﾞｼ,138.6793826,35.1580946,,Fuji,,,,,
222119,85,22,211,静岡県,磐田市,ｲﾜﾀｼ,137.851511,34.717881,,Iwata,,,,,
222127,85,22,212,静岡県,焼津市,ﾔｲﾂﾞｼ,138.322861,34.867212,,Yaizu,,,,,
222135,85,22,213,静岡県,掛川市,ｶｹｶﾞﾜｼ,137.998691,34.769022,,Kakegawa,,,,,
222143,85,22,214,静岡県,藤枝市,ﾌｼﾞｴﾀﾞｼ,138.25654,34.86747,,Fujieda,,,,,
222151,85,22,215,静岡県,御殿場市,ｺﾞﾃﾝﾊﾞｼ,138.93385,35.30845,,Gotemba,,,,,
222160,85,22,216,静岡県,袋井市,ﾌｸﾛｲｼ,137.924481691,34.7501630944,,Fukuroi,,,,,
222194,85,22,219,静岡県,下田市,ｼﾓﾀﾞｼ,138.945379,34.679571,,Shimoda,,,,,
222208,85,22,220,静岡県,裾野市,ｽｿﾉｼ,138.906541,35.173808,,Susono,,,,,
222216,85,22,221,静岡県,湖西市,ｺｻｲｼ,137.530879,34.718872,,Kosai,,,,,
222224,85,22,222,静岡県,伊豆市,ｲｽﾞｼ,138.946722,34.976532,,Izu,,,,,
222232,85,22,223,静岡県,御前崎市,ｵﾏｴｻﾞｷｼ,138.128125,34.637984,,Omaezaki,,,,,
222241,85,22,224,静岡県,菊川市,ｷｸｶﾞﾜｼ,138.084567,34.757743,,Kikugawa,,,,,
222259,85,22,225,静岡県,伊豆の国市,ｲｽﾞﾉｸﾆｼ,138.928913,35.027716,,Izunokuni,,,,,
222267,85,22,226,静岡県,牧之原市,ﾏｷﾉﾊﾗｼ,138.2246451,34.74002881,,Makinohara,,,,,
223018,85,22,301,静岡県,東伊豆町,ﾋｶﾞｼｲｽﾞﾁｮｳ,139.041328,34.772855,,Higashiizu,,,,,
223026,85,22,302,静岡県,河津町,ｶﾜﾂﾞﾁｮｳ,138.987622,34.757018,,Kawazu,,,,,
223042,85,22,304,静岡県,南伊豆町,ﾐﾅﾐｲｽﾞﾁｮｳ,138.8611,34.65251,,Minamiizu,,,,,
223051,85,22,305,静岡県,松崎町,ﾏﾂｻﾞｷﾁｮｳ,138.778757,34.752763,,Matsuzaki,,,,,
223069,85,22,306,静岡県,西伊豆町,ﾆｼｲｽﾞﾁｮｳ,138.775286,34.771636,,Nishiizu,,,,,
223255,85,22,325,静岡県,函南町,ｶﾝﾅﾐﾁｮｳ,139.00056,35.084353,,Kannami,,,,,
223417,85,22,341,静岡県,清水町,ｼﾐｽﾞﾁｮｳ,138.90289,35.09913,,Shimizu,,,,,
223425,85,22,342,静岡県,長泉町,ﾅｶﾞｲｽﾞﾐﾁｮｳ,138.897258,35.137712,,Nagaizumi,,,,,
223441,85,22,344,静岡県,小山町,ｵﾔﾏﾁｮｳ,138.987316914663,35.3601099157399,,Oyama,,,,,
224243,85,22,424,静岡県,吉田町,ﾖｼﾀﾞﾁｮｳ,138.251943,34.77087,,Yoshida,,,,,
224294,85,22,429,静岡県,川根本町,ｶﾜﾈﾎﾝﾁｮｳ,138.081695,35.046832,,Kawanehon,,,,,
224618,85,22,461,静岡県,森町,ﾓﾘﾏﾁ,137.927088,34.835601,,Mori,,,,,
230006,85,23,0,愛知県,,,,,,,,,,,
231002,85,23,100,愛知県,名古屋市,ﾅｺﾞﾔｼ,136.906421,35.181433,,Nagoya,,,,,
232017,85,23,201,愛知県,豊橋市,ﾄﾖﾊｼｼ,137.391469,34.769199,,Toyohashi,,,,,
232025,85,23,202,愛知県,岡崎市,ｵｶｻﾞｷｼ,137.173081,34.954796,,Okazaki,,,,,
232033,85,23,203,愛知県,一宮市,ｲﾁﾉﾐﾔｼ,136.802344,35.304013,,Ichinomiya,,,,,
232041,85,23,204,愛知県,瀬戸市,ｾﾄｼ,137.08416,35.22365,,Seto,,,,,
232050,85,23,205,愛知県,半田市,ﾊﾝﾀﾞｼ,136.937797,34.89179351,,Handa,,,,,
232068,85,23,206,愛知県,春日井市,ｶｽｶﾞｲｼ,136.972224,35.247611,,Kasugai,,,,,
232076,85,23,207,愛知県,豊川市,ﾄﾖｶﾜｼ,137.375778,34.82695,,Toyokawa,,,,,
232084,85,23,208,愛知県,津島市,ﾂｼﾏｼ,136.741236,35.17704,,Tsushima,,,,,
232092,85,23,209,愛知県,碧南市,ﾍｷﾅﾝｼ,136.993407,34.884723,,Hekinan,,,,,
232106,85,23,210,愛知県,刈谷市,ｶﾘﾔｼ,137.002154,34.989258,,Kariya,,,,,
232114,85,23,211,愛知県,豊田市,ﾄﾖﾀｼ,137.156224,35.082345,,Toyota,,,,,
232122,85,23,212,愛知県,安城市,ｱﾝｼﾞｮｳｼ,137.080612,34.959019,,Anjo,,,,,
232131,85,23,213,愛知県,西尾市,ﾆｼｵｼ,137.065013,34.8591461,,Nishio,,,,,
232149,85,23,214,愛知県,蒲郡市,ｶﾞﾏｺﾞｵﾘｼ,137.219802,34.826319,,Gamagori,,,,,
232157,85,23,215,愛知県,犬山市,ｲﾇﾔﾏｼ,136.944492355915,35.3786117720668,,Inuyama,,,,,
232165,85,23,216,愛知県,常滑市,ﾄｺﾅﾒｼ,136.8545172,34.8961036,,Tokoname,,,,,
232173,85,23,217,愛知県,江南市,ｺｳﾅﾝｼ,136.8707863,35.33208322,,Konan,,,,,
232190,85,23,219,愛知県,小牧市,ｺﾏｷｼ,136.9116317,35.2903629,,Komaki,,,,,
232203,85,23,220,愛知県,稲沢市,ｲﾅｻﾞﾜｼ,136.7802153,35.24813464,,Inazawa,,,,,
232211,85,23,221,愛知県,新城市,ｼﾝｼﾛｼ,137.4978562,34.89892067,,Shinshiro,,,,,
232220,85,23,222,愛知県,東海市,ﾄｳｶｲｼ,136.902229,35.022976,,Tokai,,,,,
232238,85,23,223,愛知県,大府市,ｵｵﾌﾞｼ,136.963868,35.011611,,Obu,,,,,
232246,85,23,224,愛知県,知多市,ﾁﾀｼ,136.8655852,34.99661333,,Chita,,,,,
232254,85,23,225,愛知県,知立市,ﾁﾘｭｳｼ,137.05099,35.00131,,Chiryu,,,,,
232262,85,23,226,愛知県,尾張旭市,ｵﾜﾘｱｻﾋｼ,137.035421,35.216743,,Owariasahi,,,,,
232271,85,23,227,愛知県,高浜市,ﾀｶﾊﾏｼ,136.98766,34.92763,,Takahama,,,,,
232289,85,23,228,愛知県,岩倉市,ｲﾜｸﾗｼ,136.871428,35.279433,,Iwakura,,,,,
232297,85,23,229,愛知県,豊明市,ﾄﾖｱｹｼ,137.013069,35.053799,,Toyooka,(Toyohashi,area?,see,note,below)
232301,85,23,230,愛知県,日進市,ﾆｯｼﾝｼ,137.039212,35.132037,,Nisshin,,,,,
232319,85,23,231,愛知県,田原市,ﾀﾊﾗｼ,137.26383,34.668972,,Tahara,,,,,
232327,85,23,232,愛知県,愛西市,ｱｲｻｲｼ,136.728217,35.152802,,Aisai,,,,,
232335,85,23,233,愛知県,清須市,ｷﾖｽｼ,136.852934,35.199848,,Kiyosu,,,,,
232343,85,23,234,愛知県,北名古屋市,ｷﾀﾅｺﾞﾔｼ,,,,Kitanagoya,,,,,
232351,85,23,235,愛知県,弥富市,ﾔﾄﾐｼ,136.72472,35.110118,,Yatomi,,,,,
232360,85,23,236,愛知県,みよし市,ﾐﾖｼｼ,137.074736,35.089753,,Miyoshi,,,,,
232378,85,23,237,愛知県,あま市,ｱﾏｼ,136.804352114667,35.1876330548386,,Ama,,,,,
232386,85,23,238,愛知県,長久手市,ﾅｶﾞｸﾃｼ,137.0487257,35.1841228,,Nagakute,,,,,
233021,85,23,302,愛知県,東郷町,ﾄｳｺﾞｳﾁｮｳ,137.052623,35.09679,,Togo,,,,,
233421,85,23,342,愛知県,豊山町,ﾄﾖﾔﾏﾁｮｳ,136.912113,35.250765,,Toyoyama,,,,,
233617,85,23,361,愛知県,大口町,ｵｵｸﾞﾁﾁｮｳ,136.907856,35.33245624,,Oguchi,,,,,
233625,85,23,362,愛知県,扶桑町,ﾌｿｳﾁｮｳ,136.913079161192,35.3591398908193,,Fuso,,,,,
234249,85,23,424,愛知県,大治町,ｵｵﾊﾙﾁｮｳ,136.8201001,35.175089,,Oharu,,,,,
234257,85,23,425,愛知県,蟹江町,ｶﾆｴﾁｮｳ,136.786752,35.132358,,Kanie,,,,,
234273,85,23,427,愛知県,飛島村,ﾄﾋﾞｼﾏﾑﾗ,136.791267,35.078753,,Tobishima,,,,,
234419,85,23,441,愛知県,阿久比町,ｱｸﾞｲﾁｮｳ,136.915242,34.932896,,Agui,,,,,
234427,85,23,442,愛知県,東浦町,ﾋｶﾞｼｳﾗﾁｮｳ,136.965299,34.976847,,Higashiura,,,,,
234451,85,23,445,愛知県,南知多町,ﾐﾅﾐﾁﾀﾁｮｳ,136.929934,34.715169,,Minamichita,,,,,
234460,85,23,446,愛知県,美浜町,ﾐﾊﾏﾁｮｳ,136.908251,34.778843,,Mihama,,,,,
234478,85,23,447,愛知県,武豊町,ﾀｹﾄﾖﾁｮｳ,136.914937,34.85097,,Taketoyo,,,,,
235016,85,23,501,愛知県,幸田町,ｺｳﾀﾁｮｳ,137.165667,34.864425,,Kota,,,,,
235610,85,23,561,愛知県,設楽町,ｼﾀﾗﾁｮｳ,137.57151757,35.09721739,,Shitara,,,,,
235628,85,23,562,愛知県,東栄町,ﾄｳｴｲﾁｮｳ,137.697833,35.07693,,Toei,,,,,
235636,85,23,563,愛知県,豊根村,ﾄﾖﾈﾑﾗ,137.719871,35.146394,,Toyone,,,,,
240001,85,24,0,三重県,,,,,,,,,,,
242012,85,24,201,三重県,津市,ﾂｼ,136.505717,34.718581,,Tsu,,,,,
242021,85,24,202,三重県,四日市市,ﾖｯｶｲﾁｼ,136.6244038,34.9649905,,Yokkaichi,,,,,
242039,85,24,203,三重県,伊勢市,ｲｾｼ,136.709286,34.487506,,Ise,,,,,
242047,85,24,204,三重県,松阪市,ﾏﾂｻｶｼ,136.527707,34.577902,,Matsusaka,,,,,
242055,85,24,205,三重県,桑名市,ｸﾜﾅｼ,136.683559,35.062288,,Kuwana,,,,,
242071,85,24,207,三重県,鈴鹿市,ｽｽﾞｶｼ,136.5842311,34.88133451,,Suzuka,,,,,
242080,85,24,208,三重県,名張市,ﾅﾊﾞﾘｼ,136.108299,34.627662,,Nabari,,,,,
242098,85,24,209,三重県,尾鷲市,ｵﾜｾｼ,136.190998,34.070799,,Owase,,,,,
242101,85,24,210,三重県,亀山市,ｶﾒﾔﾏｼ,136.451645,34.855755,,Kameyama,,,,,
242110,85,24,211,三重県,鳥羽市,ﾄﾊﾞｼ,136.843378,34.481432,,Toba,,,,,
242128,85,24,212,三重県,熊野市,ｸﾏﾉｼ,136.100296,33.888737,,Kumano,,,,,
242144,85,24,214,三重県,いなべ市,ｲﾅﾍﾞｼ,136.516562,35.157993,,Inabe,,,,,
242152,85,24,215,三重県,志摩市,ｼﾏｼ,136.829655,34.328218,,Shima,,,,,
242161,85,24,216,三重県,伊賀市,ｲｶﾞｼ,136.129908,34.768829,,Iga,,,,,
243035,85,24,303,三重県,木曽岬町,ｷｿｻｷﾁｮｳ,136.731069,35.075935,,Kisosaki,,,,,
243248,85,24,324,三重県,東員町,ﾄｳｲﾝﾁｮｳ,136.58369,35.07432,,Toin,,,,,
243418,85,24,341,三重県,菰野町,ｺﾓﾉﾁｮｳ,136.507346,35.020001,,Komono,,,,,
243434,85,24,343,三重県,朝日町,ｱｻﾋﾁｮｳ,136.664366,35.034221,,Asahi,,,,,
243442,85,24,344,三重県,川越町,ｶﾜｺﾞｴﾁｮｳ,136.6738266,35.02301618,,Kawagoe,,,,,
244414,85,24,441,三重県,多気町,ﾀｷﾁｮｳ,136.5461627,34.49618883,,Taki,,,,,
244422,85,24,442,三重県,明和町,ﾒｲﾜﾁｮｳ,136.623251,34.547528,,Meiwa,,,,,
244431,85,24,443,三重県,大台町,ｵｵﾀﾞｲﾁｮｳ,136.407876,34.39337,,Odai,,,,,
244619,85,24,461,三重県,玉城町,ﾀﾏｷﾁｮｳ,136.6309182,34.49027774,,Tamaki,,,,,
244708,85,24,470,三重県,度会町,ﾜﾀﾗｲﾁｮｳ,136.62251,34.4389,,Watarai,,,,,
244716,85,24,471,三重県,大紀町,ﾀｲｷﾁｮｳ,136.4159777,34.35811371,,Taiki,,,,,
244724,85,24,472,三重県,南伊勢町,ﾐﾅﾐｲｾﾁｮｳ,,,,Minamiise,,,,,
245437,85,24,543,三重県,紀北町,ｷﾎｸﾁｮｳ,136.3366046,34.21136961,,Kihoku,,,,,
245615,85,24,561,三重県,御浜町,ﾐﾊﾏﾁｮｳ,136.048677,33.814505,,Mihama,,,,,
245623,85,24,562,三重県,紀宝町,ｷﾎｳﾁｮｳ,136.009432,33.734693,,Kihoku,,,,,
250007,86,25,0,滋賀県,,,,,,,,,,,
252018,86,25,201,滋賀県,大津市,ｵｵﾂｼ,135.8577,35.015247,,Otsu,,,,,
252026,86,25,202,滋賀県,彦根市,ﾋｺﾈｼ,136.2600332,35.27480188,,Hikone,,,,,
252034,86,25,203,滋賀県,長浜市,ﾅｶﾞﾊﾏｼ,136.2781913,35.380602,,Nagahama,,,,,
252042,86,25,204,滋賀県,近江八幡市,ｵｳﾐﾊﾁﾏﾝｼ,136.097866,35.128214,,Omihachiman,,,,,
252069,86,25,206,滋賀県,草津市,ｸｻﾂｼ,135.959994,35.013123,,Kusatsu,,,,,
252077,86,25,207,滋賀県,守山市,ﾓﾘﾔﾏｼ,135.99402,35.058663,,Moriyama,,,,,
252085,86,25,208,滋賀県,栗東市,ﾘｯﾄｳｼ,135.99798,35.021553,,Ritto,,,,,
252093,86,25,209,滋賀県,甲賀市,ｺｳｶｼ,136.167099,34.966114,,Koka,,,,,
252107,86,25,210,滋賀県,野洲市,ﾔｽｼ,136.025873,35.06747,,Yasu,,,,,
252115,86,25,211,滋賀県,湖南市,ｺﾅﾝｼ,136.0846497,35.00412956,,Konan,,,,,
252123,86,25,212,滋賀県,高島市,ﾀｶｼﾏｼ,136.035785,35.353052,,Takashima,,,,,
252131,86,25,213,滋賀県,東近江市,ﾋｶﾞｼｵｳﾐｼ,136.20762,35.112603,,Higashiomi,,,,,
252140,86,25,214,滋賀県,米原市,ﾏｲﾊﾞﾗｼ,136.29120289,35.31511813,,Maibara,,,,,
253839,86,25,383,滋賀県,日野町,ﾋﾉﾁｮｳ,136.246023,35.018018,,Hino,,,,,
253847,86,25,384,滋賀県,竜王町,ﾘﾕｳｵｳﾁｮｳ,136.124614,35.0609223,,Ryuo,,,,,
254258,86,25,425,滋賀県,愛荘町,ｱｲｼｮｳﾁｮｳ,136.211914,35.169109,,Aisho,,,,,
254410,86,25,441,滋賀県,豊郷町,ﾄﾖｻﾄﾁｮｳ,136.229974,35.200382,,Toyosato,,,,,
254428,86,25,442,滋賀県,甲良町,ｺｳﾗﾁｮｳ,136.26135,35.204224,,Kora,,,,,
254436,86,25,443,滋賀県,多賀町,ﾀｶﾞﾁｮｳ,136.292199,35.222035,,Taga,,,,,
260002,86,26,0,京都府,,,,,,,,,,,
261009,86,26,100,京都府,京都市,ｷｮｳﾄｼ,135.7677208,35.01163063,,Kyoto,,,,,
262013,86,26,201,京都府,福知山市,ﾌｸﾁﾔﾏｼ,135.126532,35.296725,,Fukuchiyama,,,,,
262021,86,26,202,京都府,舞鶴市,ﾏｲﾂﾞﾙｼ,135.3860518,35.47477258,,Maizuru,,,,,
262030,86,26,203,京都府,綾部市,ｱﾔﾍﾞｼ,135.2588034,35.29888772,,Ayabe,,,,,
262048,86,26,204,京都府,宇治市,ｳｼﾞｼ,135.7998117,34.88427006,,Uji,,,,,
262056,86,26,205,京都府,宮津市,ﾐﾔﾂﾞｼ,135.1956473,35.53561523,,Miyazu,,,,,
262064,86,26,206,京都府,亀岡市,ｶﾒｵｶｼ,135.5737523,35.01378016,,Kameoka,,,,,
262072,86,26,207,京都府,城陽市,ｼﾞｮｳﾖｳｼ,135.7800593,34.85299198,,Joyo,,,,,
262081,86,26,208,京都府,向日市,ﾑｺｳｼ,135.6983062,34.94874114,,Mukou,,,,,
262099,86,26,209,京都府,長岡京市,ﾅｶﾞｵｶｷｮｳｼ,135.6957811,34.92678339,,Nagaokakyo,,,,,
262102,86,26,210,京都府,八幡市,ﾔﾜﾀｼ,135.7076412,34.87554474,,Yawata,,,,,
262111,86,26,211,京都府,京田辺市,ｷｮｳﾀﾅﾍﾞｼ,135.7676988,34.81443285,,Kyotanabe,,,,,
262129,86,26,212,京都府,京丹後市,ｷｮｳﾀﾝｺﾞｼ,135.0609859,35.62424467,,Kyotango,,,,,
262137,86,26,213,京都府,南丹市,ﾅﾝﾀﾝｼ,135.4698667,35.10712857,,Nantan,,,,,
262145,86,26,214,京都府,木津川市,ｷﾂﾞｶﾞﾜｼ,135.8200719,34.73716501,,Kizugawa,,,,,
263036,86,26,303,京都府,大山崎町,ｵｵﾔﾏｻﾞｷﾁｮｳ,135.6884757,34.90277384,,Oyamazaki,,,,,
263222,86,26,322,京都府,久御山町,ｸﾐﾔﾏﾁｮｳ,135.7327403,34.88143747,,Kumiyama,,,,,
263435,86,26,343,京都府,井手町,ｲﾃﾞﾁｮｳ,135.803308,34.798373,,Ide,,,,,
263443,86,26,344,京都府,宇治田原町,ｳｼﾞﾀﾜﾗﾁｮｳ,135.86642,34.84688,,Ujitawara,,,,,
263648,86,26,364,京都府,笠置町,ｶｻｷﾞﾁｮｳ,135.93938,34.760497,,Kasagi,,,,,
263656,86,26,365,京都府,和束町,ﾜﾂﾞｶﾁｮｳ,135.904866,34.795726,,Wazuka,,,,,
263664,86,26,366,京都府,精華町,ｾｲｶﾁｮｳ,135.7861158,34.76086275,,Seika,,,,,
263672,86,26,367,京都府,南山城村,ﾐﾅﾐﾔﾏｼﾛﾑﾗ,135.993665,34.772787,,Minamiyamashiro,,,,,
264075,86,26,407,京都府,京丹波町,ｷｮｳﾀﾝﾊﾞﾁｮｳ,135.4232041,35.16433407,,Kyotamba,,,,,
264636,86,26,463,京都府,伊根町,ｲﾈﾁｮｳ,135.272853,35.675172,,Ine,,,,,
264652,86,26,465,京都府,与謝野町,ﾖｻﾉﾁｮｳ,135.1529138,35.56536287,,Yosano,,,,,
270008,86,27,0,大阪府,,,,,,,,,,,
271004,86,27,100,大阪府,大阪市,ｵｵｻｶｼ,135.502046,34.693891,,Osaka,,,,,
271403,86,27,140,大阪府,堺市,ｻｶｲｼ,135.48302,34.573354,,Sakai,,,,,
272027,86,27,202,大阪府,岸和田市,ｷｼﾜﾀﾞｼ,135.370871,34.460597,,Kishiwada,,,,,
272035,86,27,203,大阪府,豊中市,ﾄﾖﾅｶｼ,135.469889,34.781239,,Toyonaka,,,,,
272043,86,27,204,大阪府,池田市,ｲｹﾀﾞｼ,135.428555,34.821686,,Ikeda,,,,,
272051,86,27,205,大阪府,吹田市,ｽｲﾀｼ,135.516799,34.759405,,Suita,,,,,
272060,86,27,206,大阪府,泉大津市,ｲｽﾞﾐｵｵﾂｼ,135.410423,34.504304,,Izumiotsu,,,,,
272078,86,27,207,大阪府,高槻市,ﾀｶﾂｷｼ,135.617216,34.8461,,Takatsuki,,,,,
272086,86,27,208,大阪府,貝塚市,ｶｲﾂﾞｶｼ,135.358431,34.437687,,Kaizuka,,,,,
272094,86,27,209,大阪府,守口市,ﾓﾘｸﾞﾁｼ,135.561,34.735,,Moriguchi,,,,,
272108,86,27,210,大阪府,枚方市,ﾋﾗｶﾀｼ,135.6512162,34.8147123,,Hirakata,,,,,
272116,86,27,211,大阪府,茨木市,ｲﾊﾞﾗｷｼ,135.5684959,34.81592788,,Ibaraki,,,,,
272124,86,27,212,大阪府,八尾市,ﾔｵｼ,135.6011605,34.62657157,,Yao,,,,,
272132,86,27,213,大阪府,泉佐野市,ｲｽﾞﾐｻﾉｼ,135.32735839,34.40688155,,Izumisano,,,,,
272141,86,27,214,大阪府,富田林市,ﾄﾝﾀﾞﾊﾞﾔｼｼ,135.597271,34.499641,,Tondabayashi,,,,,
272159,86,27,215,大阪府,寝屋川市,ﾈﾔｶﾞﾜｼ,135.628011,34.766079,,Neyagawa,,,,,
272167,86,27,216,大阪府,河内長野市,ｶﾜﾁﾅｶﾞﾉｼ,135.564164,34.4579,,Kawachinagano,,,,,
272175,86,27,217,大阪府,松原市,ﾏﾂﾊﾞﾗｼ,135.5516667,34.57805556,,Matsubara,,,,,
272183,86,27,218,大阪府,大東市,ﾀﾞｲﾄｳｼ,135.623471,34.712013,,Daito,,,,,
272191,86,27,219,大阪府,和泉市,ｲｽﾞﾐｼ,135.423624,34.483655,,Izumi,,,,,
272205,86,27,220,大阪府,箕面市,ﾐﾉｵｼ,135.470379,34.826929,,Minoh,,,,,
272213,86,27,221,大阪府,柏原市,ｶｼﾜﾗｼ,135.628642,34.579315,,Kashiwara,,,,,
272221,86,27,222,大阪府,羽曳野市,ﾊﾋﾞｷﾉｼ,135.606226,34.558002,,Habikino,,,,,
272230,86,27,223,大阪府,門真市,ｶﾄﾞﾏｼ,135.586899,34.739145,,Kadoma,,,,,
272248,86,27,224,大阪府,摂津市,ｾｯﾂｼ,135.561886,34.777387,,Settsu,,,,,
272256,86,27,225,大阪府,高石市,ﾀｶｲｼｼ,135.442395,34.520673,,Takaishi,,,,,
272264,86,27,226,大阪府,藤井寺市,ﾌｼﾞｲﾃﾞﾗｼ,135.597476,34.574283,,Fujiidera,,,,,
272272,86,27,227,大阪府,東大阪市,ﾋｶﾞｼｵｵｻｶｼ,135.600898,34.679324,,Higashiosaka,,,,,
272281,86,27,228,大阪府,泉南市,ｾﾝﾅﾝｼ,135.2733,34.366007,,Sennan,,,,,
272299,86,27,229,大阪府,四條畷市,ｼｼﾞﾖｳﾅﾜﾃｼ,135.6401491,34.7400872,,Shijonawate,,,,,
272302,86,27,230,大阪府,交野市,ｶﾀﾉｼ,135.679978,34.787958,,Katano,,,,,
272311,86,27,231,大阪府,大阪狭山市,ｵｵｻｶｻﾔﾏｼ,135.555748,34.503718,,Osakasayama,,,,,
