availability,year,url,zip,shp,altdir,source,encoding,qml,epsg,filesize
山梨県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_19_GML.zip,A17-001001_19_GML.zip,A17-001001_19_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山梨県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_19_GML.zip,A17-951001_19_GML.zip,A17-951001_19_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山梨県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_19_GML.zip,A17-901001_19_GML.zip,A17-901001_19_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山梨県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_19_GML.zip,A17-851001_19_GML.zip,A17-851001_19_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山梨県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_19_GML.zip,A17-801001_19_GML.zip,A17-801001_19_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山梨県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_19_GML.zip,A17-751001_19_GML.zip,A17-751001_19_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
山梨県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_19_GML.zip,A17-701001_19_GML.zip,A17-701001_19_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長野県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_20_GML.zip,A17-17_20.zip,A17-17_20.shp,A17-17_20_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
長野県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_20_GML.zip,A17-16_20.zip,A17-16_20.shp,A17-16_20_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
長野県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_20_GML.zip,A17-070402_20_GML.zip,A17-070402_20_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長野県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_20_GML.zip,A17-051001_20_GML.zip,A17-051001_20_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長野県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_20_GML.zip,A17-001001_20_GML.zip,A17-001001_20_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長野県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_20_GML.zip,A17-951001_20_GML.zip,A17-951001_20_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長野県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_20_GML.zip,A17-901001_20_GML.zip,A17-901001_20_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長野県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_20_GML.zip,A17-851001_20_GML.zip,A17-851001_20_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長野県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_20_GML.zip,A17-801001_20_GML.zip,A17-801001_20_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長野県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_20_GML.zip,A17-751001_20_GML.zip,A17-751001_20_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
長野県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_20_GML.zip,A17-701001_20_GML.zip,A17-701001_20_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岐阜県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_21_GML.zip,A17-17_21.zip,A17-17_21.shp,A17-17_21_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
岐阜県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_21_GML.zip,A17-16_21.zip,A17-16_21.shp,A17-16_21_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
岐阜県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_21_GML.zip,A17-070402_21_GML.zip,A17-070402_21_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岐阜県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_21_GML.zip,A17-051001_21_GML.zip,A17-051001_21_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岐阜県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_21_GML.zip,A17-001001_21_GML.zip,A17-001001_21_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岐阜県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_21_GML.zip,A17-951001_21_GML.zip,A17-951001_21_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岐阜県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_21_GML.zip,A17-901001_21_GML.zip,A17-901001_21_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岐阜県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_21_GML.zip,A17-851001_21_GML.zip,A17-851001_21_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岐阜県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_21_GML.zip,A17-801001_21_GML.zip,A17-801001_21_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岐阜県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_21_GML.zip,A17-751001_21_GML.zip,A17-751001_21_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
岐阜県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_21_GML.zip,A17-701001_21_GML.zip,A17-701001_21_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
静岡県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_22_GML.zip,A17-17_22.zip,A17-17_22.shp,A17-17_22_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
静岡県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_22_GML.zip,A17-16_22.zip,A17-16_22.shp,A17-16_22_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
静岡県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_22_GML.zip,A17-070402_22_GML.zip,A17-070402_22_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
静岡県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_22_GML.zip,A17-051001_22_GML.zip,A17-051001_22_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
静岡県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_22_GML.zip,A17-001001_22_GML.zip,A17-001001_22_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
静岡県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_22_GML.zip,A17-951001_22_GML.zip,A17-951001_22_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
静岡県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_22_GML.zip,A17-901001_22_GML.zip,A17-901001_22_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
静岡県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_22_GML.zip,A17-851001_22_GML.zip,A17-851001_22_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
静岡県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_22_GML.zip,A17-801001_22_GML.zip,A17-801001_22_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
静岡県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_22_GML.zip,A17-751001_22_GML.zip,A17-751001_22_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
静岡県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_22_GML.zip,A17-701001_22_GML.zip,A17-701001_22_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛知県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_23_GML.zip,A17-17_23.zip,A17-17_23.shp,A17-17_23_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
愛知県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_23_GML.zip,A17-16_23.zip,A17-16_23.shp,A17-16_23_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
愛知県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_23_GML.zip,A17-070402_23_GML.zip,A17-070402_23_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛知県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_23_GML.zip,A17-051001_23_GML.zip,A17-051001_23_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛知県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_23_GML.zip,A17-001001_23_GML.zip,A17-001001_23_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛知県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_23_GML.zip,A17-951001_23_GML.zip,A17-951001_23_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛知県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_23_GML.zip,A17-901001_23_GML.zip,A17-901001_23_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛知県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_23_GML.zip,A17-851001_23_GML.zip,A17-851001_23_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛知県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_23_GML.zip,A17-801001_23_GML.zip,A17-801001_23_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛知県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_23_GML.zip,A17-751001_23_GML.zip,A17-751001_23_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛知県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_23_GML.zip,A17-701001_23_GML.zip,A17-701001_23_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
愛知県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_23_GML.zip,A17-701001_23_GML.zip,A17-701001_23_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
三重県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_24_GML.zip,A17-17_24.zip,A17-17_24.shp,A17-17_24_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
三重県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_24_GML.zip,A17-16_24.zip,A17-16_24.shp,A17-16_24_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
三重県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_24_GML.zip,A17-070402_24_GML.zip,A17-070402_24_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
三重県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_24_GML.zip,A17-051001_24_GML.zip,A17-051001_24_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
三重県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_24_GML.zip,A17-001001_24_GML.zip,A17-001001_24_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
三重県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_24_GML.zip,A17-951001_24_GML.zip,A17-951001_24_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
三重県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_24_GML.zip,A17-901001_24_GML.zip,A17-901001_24_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
三重県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_24_GML.zip,A17-851001_24_GML.zip,A17-851001_24_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
三重県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_24_GML.zip,A17-801001_24_GML.zip,A17-801001_24_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
三重県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_24_GML.zip,A17-751001_24_GML.zip,A17-751001_24_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
三重県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_24_GML.zip,A17-701001_24_GML.zip,A17-701001_24_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
滋賀県,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_25_GML.zip,A17-17_25.zip,A17-17_25.shp,A17-17_25_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
滋賀県,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_25_GML.zip,A17-16_25.zip,A17-16_25.shp,A17-16_25_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
滋賀県,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_25_GML.zip,A17-070402_25_GML.zip,A17-070402_25_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
滋賀県,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_25_GML.zip,A17-051001_25_GML.zip,A17-051001_25_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
滋賀県,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_25_GML.zip,A17-001001_25_GML.zip,A17-001001_25_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
滋賀県,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_25_GML.zip,A17-951001_25_GML.zip,A17-951001_25_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
滋賀県,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_25_GML.zip,A17-901001_25_GML.zip,A17-901001_25_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
滋賀県,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_25_GML.zip,A17-851001_25_GML.zip,A17-851001_25_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
滋賀県,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_25_GML.zip,A17-801001_25_GML.zip,A17-801001_25_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
滋賀県,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_25_GML.zip,A17-751001_25_GML.zip,A17-751001_25_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
滋賀県,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_25_GML.zip,A17-701001_25_GML.zip,A17-701001_25_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
京都府,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_26_GML.zip,A17-17_26.zip,A17-17_26.shp,A17-17_26_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
京都府,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_26_GML.zip,A17-16_26.zip,A17-16_26.shp,A17-16_26_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
京都府,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_26_GML.zip,A17-070402_26_GML.zip,A17-070402_26_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
京都府,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_26_GML.zip,A17-051001_26_GML.zip,A17-051001_26_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
京都府,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_26_GML.zip,A17-001001_26_GML.zip,A17-001001_26_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
京都府,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_26_GML.zip,A17-951001_26_GML.zip,A17-951001_26_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
京都府,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_26_GML.zip,A17-901001_26_GML.zip,A17-901001_26_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
京都府,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_26_GML.zip,A17-851001_26_GML.zip,A17-851001_26_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
京都府,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_26_GML.zip,A17-801001_26_GML.zip,A17-801001_26_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
京都府,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_26_GML.zip,A17-751001_26_GML.zip,A17-751001_26_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
京都府,1970,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-70/A17-701001_26_GML.zip,A17-701001_26_GML.zip,A17-701001_26_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大阪府,2017,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-17/A17-17_27_GML.zip,A17-17_27.zip,A17-17_27.shp,A17-17_27_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
大阪府,2016,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-16/A17-16_27_GML.zip,A17-16_27.zip,A17-16_27.shp,A17-16_27_GML,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2017.html,CP932,A17-2017.qml,6668,
大阪府,2007,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-07/A17-070402_27_GML.zip,A17-070402_27_GML.zip,A17-070402_27_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大阪府,2005,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-05/A17-051001_27_GML.zip,A17-051001_27_GML.zip,A17-051001_27_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大阪府,2000,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-00/A17-001001_27_GML.zip,A17-001001_27_GML.zip,A17-001001_27_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大阪府,1995,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-95/A17-951001_27_GML.zip,A17-951001_27_GML.zip,A17-951001_27_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大阪府,1990,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-90/A17-901001_27_GML.zip,A17-901001_27_GML.zip,A17-901001_27_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大阪府,1985,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-85/A17-851001_27_GML.zip,A17-851001_27_GML.zip,A17-851001_27_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大阪府,1980,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-80/A17-801001_27_GML.zip,A17-801001_27_GML.zip,A17-801001_27_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
大阪府,1975,https://nlftp.mlit.go.jp/ksj/gml/data/A17/A17-75/A17-751001_27_GML.zip,A17-751001_27_GML.zip,A17-751001_27_DevelopmentMountainVillage.shp,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A17-2007.html,CP932,,4612,
