availability,year,url,zip,shp,geojson,altdir,source,col,levels,labels,palette,muni_column,muni_type,encoding,qml,epsg,filesize,detail1,detail2
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810102_留萌川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,留萌川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810102_留萌川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,留萌川水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810103_石狩川（上流）水系_81_010.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,石狩川（上流）水系,10
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810103_石狩川（上流）水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,石狩川（上流）水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810103_石狩川（上流）水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,石狩川（上流）水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810103_石狩川（上流）水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,石狩川（上流）水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810103_石狩川（上流）水系_81_150.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,石狩川（上流）水系,150
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810103_石狩川（下流）水系_81_010.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,石狩川（下流）水系,10
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810103_石狩川（下流）水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,石狩川（下流）水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810103_石狩川（下流）水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,石狩川（下流）水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810103_石狩川（下流）水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,石狩川（下流）水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810103_石狩川（下流）水系_81_150.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,石狩川（下流）水系,150
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810104_尻別川水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,尻別川水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810104_尻別川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,尻別川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810104_尻別川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,尻別川水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810105_後志利別川水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,後志利別川水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810105_後志利別川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,後志利別川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810105_後志利別川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,後志利別川水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810106_鵡川水系_81_010.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,鵡川水系,10
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810106_鵡川水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,鵡川水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810106_鵡川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,鵡川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810106_鵡川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,鵡川水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810107_沙流川水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,沙流川水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810107_沙流川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,沙流川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810107_沙流川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,沙流川水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810108_十勝川水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,十勝川水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810108_十勝川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,十勝川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810108_十勝川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,十勝川水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810108_十勝川水系_81_150.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,十勝川水系,150
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810109_釧路川水系_81_010.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,釧路川水系,10
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810109_釧路川水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,釧路川水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810109_釧路川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,釧路川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810109_釧路川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,釧路川水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810110_網走川水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,網走川水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810110_網走川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,網走川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810110_網走川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,網走川水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810111_常呂川水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,常呂川水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810111_常呂川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,常呂川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810111_常呂川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,常呂川水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810112_湧別川水系_81_010.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,湧別川水系,10
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810112_湧別川水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,湧別川水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810112_湧別川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,湧別川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810112_湧別川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,湧別川水系,100
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810113_渚滑川水系_81_010.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,渚滑川水系,10
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810113_渚滑川水系_81_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,渚滑川水系,30
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810113_渚滑川水系_81_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,渚滑川水系,50
北海道開発局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-81_SHP.zip,{code_map}-{year2digit}-81_SHP.zip,A53-23_810113_渚滑川水系_81_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,渚滑川水系,100
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820201_阿武隈川（上流）水系_82_010.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,阿武隈川（上流）水系,10
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820201_阿武隈川（上流）水系_82_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,阿武隈川（上流）水系,30
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820201_阿武隈川（上流）水系_82_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,阿武隈川（上流）水系,50
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820201_阿武隈川（上流）水系_82_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,阿武隈川（上流）水系,100
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820201_阿武隈川（下流）水系_82_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,阿武隈川（下流）水系,30
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820201_阿武隈川（下流）水系_82_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,阿武隈川（下流）水系,50
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820201_阿武隈川（下流）水系_82_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,阿武隈川（下流）水系,100
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820201_阿武隈川（下流）水系_82_150.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,阿武隈川（下流）水系,150
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820203_鳴瀬川水系_82_010.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,鳴瀬川水系,10
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820203_鳴瀬川水系_82_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,鳴瀬川水系,30
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820203_鳴瀬川水系_82_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,鳴瀬川水系,50
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820203_鳴瀬川水系_82_100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,鳴瀬川水系,100
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820204_北上川（下流）水系_82_010.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,北上川（下流）水系,10
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820204_北上川（下流）水系_82_030.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,北上川（下流）水系,30
東北地方整備局,2023,https://nlftp.mlit.go.jp/ksj/gml/data/{code_map}/{code_map}-{year2digit}/{code_map}-{year2digit}-82_SHP.zip,{code_map}-{year2digit}-82_SHP.zip,A53-23_820204_北上川（下流）水系_82_050.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A53-2024.html,,,,,,,CP932,,,,北上川（下流）水系,50
