availability,year,url,zip,shp,geojson,altdir,source,encoding,qml,epsg,filesize,detail1,detail2
神奈川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_14_GML.zip,A29-19_14_GML.zip,A29-19_14/01-01_シェープファイル形式/A29-19_14366.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,開成町,
神奈川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_14_GML.zip,A29-19_14_GML.zip,A29-19_14/01-01_シェープファイル形式/A29-19_14382.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,箱根町,
神奈川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_14_GML.zip,A29-19_14_GML.zip,A29-19_14/01-01_シェープファイル形式/A29-19_14383.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,真鶴町,
神奈川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_14_GML.zip,A29-19_14_GML.zip,A29-19_14/01-01_シェープファイル形式/A29-19_14384.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,湯河原町,
神奈川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_14_GML.zip,A29-19_14_GML.zip,A29-19_14/01-01_シェープファイル形式/A29-19_14401.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,愛川町,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15100.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,新潟市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15202.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,長岡市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15204.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,三条市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15205.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,柏崎市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15206.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,新発田市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15208.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,小千谷市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15209.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,加茂市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15210.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,十日町市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15211.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,見附市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15212.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,村上市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15213.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,燕市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15216.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,糸魚川市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15217.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,妙高市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15218.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,五泉市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15222.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,上越市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15223.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,阿賀野市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15224.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,佐渡市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15225.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,魚沼市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15226.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,南魚沼市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15227.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,胎内市,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15307.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,聖籠町,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15342.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,弥彦村,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15361.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,田上町,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15385.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,阿賀町,
新潟県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_15_GML.zip,A29-19_15_GML.zip,A29-19_15/01-01_シェープファイル形式/A29-19_15461.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,湯沢町,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16201.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,富山市,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16202.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,高岡市,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16204.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,魚津市,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16205.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,氷見市,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16206.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,滑川市,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16207.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,黒部市,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16208.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,砺波市,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16209.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,小矢部市,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16210.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,南砺市,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16211.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,射水市,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16322.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,上市町,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16323.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,立山町,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16342.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,入善町,
富山県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_16_GML.zip,A29-19_16_GML.zip,A29-19_16/01-01_シェープファイル形式/A29-19_16343.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,朝日町,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17201.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,金沢市,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17202.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,七尾市,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17203.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,小松市,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17204.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,輪島市,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17206.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,加賀市,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17207.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,羽咋市,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17209.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,かほく市,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17210.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,白山市,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17211.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,能美市,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17212.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,野々市市,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17361.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,津幡町,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17365.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,内灘町,
石川県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_17_GML.zip,A29-19_17_GML.zip,A29-19_17/01-01_シェープファイル形式/A29-19_17461.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,穴水町,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18201.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,福井市,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18202.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,敦賀市,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18204.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,小浜市,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18205.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,大野市,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18206.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,勝山市,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18207.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,鯖江市,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18209.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,越前市,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18210.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,坂井市,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18322.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,永平寺町,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18423.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,越前町,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18442.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,美浜町,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18481.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,高浜町,
福井県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_18_GML.zip,A29-19_18_GML.zip,A29-19_18/01-01_シェープファイル形式/A29-19_18501.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,若狭町,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19201.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,甲府市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19202.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,富士吉田市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19204.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,都留市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19205.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,山梨市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19206.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,大月市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19207.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,韮崎市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19208.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,南アルプス市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19210.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,甲斐市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19211.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,笛吹市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19212.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,上野原市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19213.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,甲州市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19214.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,中央市,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19346.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,市川三郷町,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19365.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,身延町,
山梨県,2019,https://nlftp.mlit.go.jp/ksj/gml/data/A29/A29-19/A29-19_19_GML.zip,A29-19_19_GML.zip,A29-19_19/01-01_シェープファイル形式/A29-19_19368.shp,,,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A29-2019.html,CP932,A29.qml,6668,,富士川町,
